ID,Plot,State,Dom_SPP,Focal_SPP,Transplant,Type,PSF,Census,Date,Surv1,Height,Leaves,Tiller,Long,Short,Surv2,logMass.harv,logMass.both
32,50,S,BOGR,BOER,BOER,Live,Home,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
33,50,S,BOGR,BOER,BOER,Sterile,Sterile,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
34,50,S,BOGR,BOGR,BOER,Live,Away,10,3-Aug-15,,,,,,,,-1.67662,-1.226705
35,50,S,BOGR,BOGR,BOGR,Live,Home,10,3-Aug-15,1,9.1,,3,0.4,0.2,0,-1.0816188,-1.138814
36,50,S,BOGR,BOGR,BOGR,Sterile,Sterile,10,3-Aug-15,1,24.2,,6,1.1,0.3,1,-0.4452796,-1.513972
37,52,D,NA,BOER,BOGR,Live,Away,10,3-Aug-15,1,9.1,,3,0.6,0.2,0,-0.972865,-1.054738
38,52,D,NA,BOER,BOER,Live,Home,10,3-Aug-15,1,10.3,,6,0.8,0.6,1,-0.727049,-0.7927145
39,52,D,NA,BOER,BOER,Sterile,Sterile,10,3-Aug-15,,,,,,,,-1.67662,-1.226705
40,52,D,NA,BOGR,BOER,Live,Away,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
41,52,D,NA,BOGR,BOGR,Live,Home,10,3-Aug-15,1,4.4,,3,1.1,0.3,0,-0.6977302,-0.568786
42,52,D,NA,BOGR,BOGR,Sterile,Sterile,10,3-Aug-15,1,8.9,,8,0.9,0.4,1,-0.5955403,-0.873794
43,53,S,BOER,BOER,BOGR,Live,Away,10,3-Aug-15,1,12.8,,22,2.4,1.3,1,1.0138863,-0.07845
44,53,S,BOER,BOER,BOER,Live,Home,10,3-Aug-15,1,11.8,,11,1.3,0.8,1,-0.2257521,-0.4230243
45,53,S,BOER,BOER,BOER,Sterile,Sterile,10,3-Aug-15,1,5.7,,3,0.3,0.2,1,-1.2966125,-1.0391164
46,53,S,BOER,BOGR,BOER,Live,Away,10,3-Aug-15,1,14.2,,4,0.4,0.3,1,-1.0957519,-1.0103285
47,53,S,BOER,BOGR,BOGR,Live,Home,10,3-Aug-15,1,11.2,,7,1,0.6,1,-0.4549914,-0.794526
48,53,S,BOER,BOGR,BOGR,Sterile,Sterile,10,3-Aug-15,1,9.9,,2,0.3,0.2,1,-1.1539011,-1.201158
49,55,S,BOER,BOER,BOGR,Live,Away,10,3-Aug-15,1,6.9,,24,2.1,1.8,1,1.0746963,0.344714
50,55,S,BOER,BOER,BOER,Live,Home,10,3-Aug-15,1,6,,10,1.3,0.6,1,-0.3933901,-0.4014255
51,55,S,BOER,BOER,BOER,Sterile,Sterile,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
52,55,S,BOER,BOGR,BOER,Live,Away,10,3-Aug-15,1,7.9,,14,0.9,0.7,1,-0.4482962,-0.4538091
53,55,S,BOER,BOGR,BOGR,Live,Home,10,3-Aug-15,1,14.6,,3,0.3,0.2,1,-1.0867597,-1.430112
54,55,S,BOER,BOGR,BOGR,Sterile,Sterile,10,3-Aug-15,1,15,,16,2.1,1.7,1,0.9013468,0.042464
55,56,D,NA,BOER,BOGR,Live,Away,10,3-Aug-15,1,10.6,,13,2.3,0.6,1,0.3969391,-0.31654
56,56,D,NA,BOER,BOER,Live,Home,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
57,56,D,NA,BOER,BOER,Sterile,Sterile,10,3-Aug-15,1,11.4,,16,1.1,0.8,1,-0.2127517,-0.3216889
58,56,D,NA,BOGR,BOER,Live,Away,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
59,56,D,NA,BOGR,BOGR,Live,Home,10,3-Aug-15,1,7.2,,3,0.4,0.3,0,-1.0533029,-0.989948
60,56,D,NA,BOGR,BOGR,Sterile,Sterile,10,3-Aug-15,1,11.5,,15,1.8,1.3,1,0.5005183,-0.160112
61,59,D,NA,BOER,BOGR,Live,Away,10,3-Aug-15,1,11.2,,9,0.9,0.3,1,-0.5952084,-1.056738
62,59,D,NA,BOER,BOER,Live,Home,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
63,59,D,NA,BOER,BOER,Sterile,Sterile,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
64,59,D,NA,BOGR,BOER,Live,Away,10,3-Aug-15,1,6.3,,10,0.9,0.4,1,-0.6988615,-0.5457494
65,59,D,NA,BOGR,BOGR,Live,Home,10,3-Aug-15,1,10.6,,12,1.8,0.7,1,0.1453123,-0.448022
66,59,D,NA,BOGR,BOGR,Sterile,Sterile,10,3-Aug-15,0,,,,,,0,-1.54644,-0.97222
67,61,S,BOGR,BOER,BOGR,Live,Away,10,3-Aug-15,1,14.8,,27,2.1,2,1,1.3112675,0.064352
68,61,S,BOGR,BOER,BOER,Live,Home,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
69,61,S,BOGR,BOER,BOER,Sterile,Sterile,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
70,61,S,BOGR,BOGR,BOER,Live,Away,10,3-Aug-15,1,8.4,,17,1.4,0.8,1,-0.05141,-0.137928
71,61,S,BOGR,BOGR,BOGR,Live,Home,10,3-Aug-15,1,16.7,,9,1.1,0.8,1,-0.2105951,-0.908132
72,61,S,BOGR,BOGR,BOGR,Sterile,Sterile,10,3-Aug-15,0,,,,,,0,-1.54644,-0.97222
73,67,D,NA,BOER,BOGR,Live,Away,10,3-Aug-15,1,10.9,,3,0.9,0.4,1,-0.7029713,-0.884684
74,67,D,NA,BOER,BOER,Live,Home,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
75,67,D,NA,BOER,BOER,Sterile,Sterile,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
76,67,D,NA,BOGR,BOER,Live,Away,10,3-Aug-15,1,7.9,,5,1.5,1,0,-0.2116637,-0.578601
77,67,D,NA,BOGR,BOGR,Live,Home,10,3-Aug-15,1,6.6,,4,0.6,0.3,1,-0.9248533,-0.89463
78,67,D,NA,BOGR,BOGR,Sterile,Sterile,10,3-Aug-15,1,11.7,,5,0.7,0.2,1,-0.8450789,-1.162432
79,69,S,BOGR,BOER,BOGR,Live,Away,10,3-Aug-15,1,11,,5,1.2,0.3,1,-0.5341361,-0.85776
80,69,S,BOGR,BOER,BOER,Live,Home,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
81,69,S,BOGR,BOER,BOER,Sterile,Sterile,10,3-Aug-15,1,3.3,,1,,,0,-1.6220114,-1.2029725
82,69,S,BOGR,BOGR,BOER,Live,Away,10,3-Aug-15,1,8.2,,12,1.1,0.8,1,-0.3416661,-0.4589689
83,69,S,BOGR,BOGR,BOGR,Live,Home,10,3-Aug-15,1,6.2,,17,1.7,0.7,1,0.1768816,-0.370402
84,69,S,BOGR,BOGR,BOGR,Sterile,Sterile,10,3-Aug-15,1,5.7,,20,1.7,1.7,1,0.7008536,0.231988
85,77,D,NA,BOER,BOGR,Live,Away,10,3-Aug-15,1,10.3,,7,1.2,0.7,1,-0.3089697,-0.606904
86,77,D,NA,BOER,BOER,Live,Home,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
87,77,D,NA,BOER,BOER,Sterile,Sterile,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
88,77,D,NA,BOGR,BOER,Live,Away,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
89,77,D,NA,BOGR,BOGR,Live,Home,10,3-Aug-15,0,,,,,,0,-1.54644,-0.97222
90,77,D,NA,BOGR,BOGR,Sterile,Sterile,10,3-Aug-15,1,3.3,,2,0.3,0.2,0,-1.2129843,-0.902046
91,79,S,BOER,BOER,BOGR,Live,Away,10,3-Aug-15,0,,,,,,0,-1.54644,-0.97222
92,79,S,BOER,BOER,BOER,Live,Home,10,3-Aug-15,1,10.2,,7,0.5,0.3,1,-1.001982,-0.8358152
93,79,S,BOER,BOER,BOER,Sterile,Sterile,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
94,79,S,BOER,BOGR,BOER,Live,Away,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
95,79,S,BOER,BOGR,BOGR,Live,Home,10,3-Aug-15,1,18.6,,3,0.3,0.2,1,-1.0509517,-1.611392
96,79,S,BOER,BOGR,BOGR,Sterile,Sterile,10,3-Aug-15,1,7.7,,3,0.8,0.2,1,-0.876644,-0.907214
97,89,D,NA,BOER,BOGR,Live,Away,10,3-Aug-15,1,10.7,,5,0.4,0.2,1,-1.0171616,-1.243226
98,89,D,NA,BOER,BOER,Live,Home,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
99,89,D,NA,BOER,BOER,Sterile,Sterile,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
100,89,D,NA,BOGR,BOER,Live,Away,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
101,89,D,NA,BOGR,BOGR,Live,Home,10,3-Aug-15,0,,,,,,0,-1.54644,-0.97222
102,89,D,NA,BOGR,BOGR,Sterile,Sterile,10,3-Aug-15,1,6.5,,4,0.3,0.2,1,-1.1342039,-1.07897
103,90,S,BOER,BOER,BOGR,Live,Away,10,3-Aug-15,0,,,,,,0,-1.54644,-0.97222
104,90,S,BOER,BOER,BOER,Live,Home,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
105,90,S,BOER,BOER,BOER,Sterile,Sterile,10,3-Aug-15,1,4.9,,2,0.2,0.2,0,-1.383218,-1.1178857
106,90,S,BOER,BOGR,BOER,Live,Away,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
107,90,S,BOER,BOGR,BOGR,Live,Home,10,3-Aug-15,1,11.5,,3,0.6,0.4,1,-0.8607308,-1.03799
108,90,S,BOER,BOGR,BOGR,Sterile,Sterile,10,3-Aug-15,1,5.3,,4,0.5,0.2,1,-1.0361925,-0.94051
109,93,D,NA,BOER,BOGR,Live,Away,10,3-Aug-15,0,,,,,,0,-1.54644,-0.97222
110,93,D,NA,BOER,BOER,Live,Home,10,3-Aug-15,1,8.4,,5,1,0.2,1,-0.8416698,-0.6639898
111,93,D,NA,BOER,BOER,Sterile,Sterile,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
112,93,D,NA,BOGR,BOER,Live,Away,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
113,93,D,NA,BOGR,BOGR,Live,Home,10,3-Aug-15,0,,,,,,0,-1.54644,-0.97222
114,93,D,NA,BOGR,BOGR,Sterile,Sterile,10,3-Aug-15,1,5.2,,2,0.3,0.2,1,-1.1959755,-0.988154
115,95,S,BOER,BOER,BOGR,Live,Away,10,3-Aug-15,0,,,,,,0,-1.54644,-0.97222
116,95,S,BOER,BOER,BOER,Live,Home,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
117,95,S,BOER,BOER,BOER,Sterile,Sterile,10,3-Aug-15,1,5.4,,13,0.8,0.5,1,-0.6407695,-0.4906351
118,95,S,BOER,BOGR,BOER,Live,Away,10,3-Aug-15,0,,,,,,0,-1.67662,-1.226705
119,95,S,BOER,BOGR,BOGR,Live,Home,10,3-Aug-15,1,6.9,,3,0.5,0.2,1,-1.0469363,-0.997072
120,95,S,BOER,BOGR,BOGR,Sterile,Sterile,10,3-Aug-15,0,,,,,,0,-1.54644,-0.97222
1,19,D,NA,BOER,BOGR,Live,Away,11,1-Sep-15,0,,,,,,0,-1.54644,-0.97222
2,19,D,NA,BOER,BOER,Live,Home,11,1-Sep-15,1,6.7,,5,0.8,0.4,0,-0.8749926,-0.7804327
3,19,D,NA,BOER,BOER,Sterile,Sterile,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
4,19,D,NA,BOGR,BOER,Live,Away,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
5,19,D,NA,BOGR,BOGR,Live,Home,11,1-Sep-15,1,9.7,,9,1.6,0.5,1,-0.1373487,-0.568976
6,19,D,NA,BOGR,BOGR,Sterile,Sterile,11,1-Sep-15,1,22.3,,3,0.2,0.2,1,-1.0722062,-1.821114
7,23,S,BOGR,BOER,BOGR,Live,Away,11,1-Sep-15,,,,,,,,-1.54644,-0.97222
8,23,S,BOGR,BOER,BOER,Live,Home,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
9,23,S,BOGR,BOER,BOER,Sterile,Sterile,11,1-Sep-15,1,6.1,,9,1.2,1.1,0,-0.2453153,-0.5708658
10,23,S,BOGR,BOGR,BOER,Live,Away,11,1-Sep-15,1,5,,1,1.2,0.5,0,-0.7276467,-0.7636399
11,23,S,BOGR,BOGR,BOGR,Live,Home,11,1-Sep-15,1,9.4,,14,1.5,0.9,1,0.1122226,-0.426136
12,23,S,BOGR,BOGR,BOGR,Sterile,Sterile,11,1-Sep-15,0,,,,,,0,-1.54644,-0.97222
13,34,S,BOGR,BOER,BOGR,Live,Away,11,1-Sep-15,1,15.9,,7,0.6,0.3,1,-0.7663987,-1.363956
14,34,S,BOGR,BOER,BOER,Live,Home,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
15,34,S,BOGR,BOER,BOER,Sterile,Sterile,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
16,34,S,BOGR,BOGR,BOER,Live,Away,11,1-Sep-15,1,8.3,,13,1.3,0.9,1,-0.1616254,-0.3501577
17,34,S,BOGR,BOGR,BOGR,Live,Home,11,1-Sep-15,1,8.5,,13,1.4,0.3,1,-0.2472263,-0.787984
18,34,S,BOGR,BOGR,BOGR,Sterile,Sterile,11,1-Sep-15,1,7.6,,4,0.3,0.2,0,-1.1243567,-1.128822
19,36,D,NA,BOER,BOGR,Live,Away,11,1-Sep-15,1,12.1,,3,0.6,0.3,1,-0.9006843,-1.12794
20,36,D,NA,BOER,BOER,Live,Home,11,1-Sep-15,1,10.5,,6,0.4,0.2,1,-1.124065,-0.9018711
21,36,D,NA,BOER,BOER,Sterile,Sterile,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
22,36,D,NA,BOGR,BOER,Live,Away,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
23,36,D,NA,BOGR,BOGR,Live,Home,11,1-Sep-15,1,22.5,,5,0.8,0.3,1,-0.6486957,-1.547092
24,36,D,NA,BOGR,BOGR,Sterile,Sterile,11,1-Sep-15,1,11.3,,12,1.8,0.9,1,0.2422281,-0.35423
25,49,D,NA,BOER,BOGR,Live,Away,11,1-Sep-15,1,5.7,,1,0.8,0.4,0,-0.8540326,-0.659158
26,49,D,NA,BOER,BOER,Live,Home,11,1-Sep-15,1,8.9,,6,1.9,0.6,1,-0.1414359,-0.2978432
27,49,D,NA,BOER,BOER,Sterile,Sterile,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
28,49,D,NA,BOGR,BOER,Live,Away,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
29,49,D,NA,BOGR,BOGR,Live,Home,11,1-Sep-15,0,,,,,,0,-1.54644,-0.97222
30,49,D,NA,BOGR,BOGR,Sterile,Sterile,11,1-Sep-15,0,,,,,,0,-1.54644,-0.97222
31,50,S,BOGR,BOER,BOGR,Live,Away,11,1-Sep-15,0,,,,,,0,-1.54644,-0.97222
32,50,S,BOGR,BOER,BOER,Live,Home,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
33,50,S,BOGR,BOER,BOER,Sterile,Sterile,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
34,50,S,BOGR,BOGR,BOER,Live,Away,11,1-Sep-15,,,,,,,,-1.67662,-1.226705
35,50,S,BOGR,BOGR,BOGR,Live,Home,11,1-Sep-15,0,,,,,,0,-1.54644,-0.97222
36,50,S,BOGR,BOGR,BOGR,Sterile,Sterile,11,1-Sep-15,1,27.6,,6,0.5,0.2,1,-0.7864289,-1.983046
37,52,D,NA,BOER,BOGR,Live,Away,11,1-Sep-15,0,,,,,,0,-1.54644,-0.97222
38,52,D,NA,BOER,BOER,Live,Home,11,1-Sep-15,1,5.2,,1,0.9,0.3,0,-0.9796364,-0.863091
39,52,D,NA,BOER,BOER,Sterile,Sterile,11,1-Sep-15,,,,,,,,-1.67662,-1.226705
40,52,D,NA,BOGR,BOER,Live,Away,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
41,52,D,NA,BOGR,BOGR,Live,Home,11,1-Sep-15,0,,,,,,0,-1.54644,-0.97222
42,52,D,NA,BOGR,BOGR,Sterile,Sterile,11,1-Sep-15,1,9.4,,7,0.8,0.3,1,-0.7158329,-0.9853
43,53,S,BOER,BOER,BOGR,Live,Away,11,1-Sep-15,1,15.1,,22,1.9,1.7,1,0.9438902,-0.141844
44,53,S,BOER,BOER,BOER,Live,Home,11,1-Sep-15,1,13.8,,12,1.1,0.8,1,-0.2915349,-0.4826849
45,53,S,BOER,BOER,BOER,Sterile,Sterile,11,1-Sep-15,1,5.1,,1,0.3,0.2,0,-1.3521177,-1.1119914
46,53,S,BOER,BOGR,BOER,Live,Away,11,1-Sep-15,1,17,,5,0.3,0.2,1,-1.1453209,-1.0115559
47,53,S,BOER,BOGR,BOGR,Live,Home,11,1-Sep-15,1,15.1,,7,1.2,0.4,1,-0.4019742,-1.012714
48,53,S,BOER,BOGR,BOGR,Sterile,Sterile,11,1-Sep-15,1,2.6,,1,0.3,0.2,0,-1.2443177,-0.854372
49,55,S,BOER,BOER,BOGR,Live,Away,11,1-Sep-15,1,8.2,,21,2.1,1.9,1,1.0564576,0.396406
50,55,S,BOER,BOER,BOER,Live,Home,11,1-Sep-15,1,4,,3,1.8,0.8,0,-0.2242292,-0.4694088
51,55,S,BOER,BOER,BOER,Sterile,Sterile,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
52,55,S,BOER,BOGR,BOER,Live,Away,11,1-Sep-15,1,6.2,,7,1,0.9,0,-0.4939573,-0.7008601
53,55,S,BOER,BOGR,BOGR,Live,Home,11,1-Sep-15,1,17.6,,4,0.3,0.2,0,-1.0348367,-1.582022
54,55,S,BOER,BOGR,BOGR,Sterile,Sterile,11,1-Sep-15,1,14.3,,10,2,1.3,1,0.5090027,-0.123182
55,56,D,NA,BOER,BOGR,Live,Away,11,1-Sep-15,1,12,,8,2,1.4,1,0.4836038,0.075712
56,56,D,NA,BOER,BOER,Live,Home,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
57,56,D,NA,BOER,BOER,Sterile,Sterile,11,1-Sep-15,1,10.5,,10,0.9,0.7,1,-0.525289,-0.6156521
58,56,D,NA,BOGR,BOER,Live,Away,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
59,56,D,NA,BOGR,BOGR,Live,Home,11,1-Sep-15,0,,,,,,0,-1.54644,-0.97222
60,56,D,NA,BOGR,BOGR,Sterile,Sterile,11,1-Sep-15,1,11.3,,7,1.7,1.6,1,0.3797891,0.122788
61,59,D,NA,BOER,BOGR,Live,Away,11,1-Sep-15,1,12.8,,5,0.7,0.4,1,-0.7445823,-1.086768
62,59,D,NA,BOER,BOER,Live,Home,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
63,59,D,NA,BOER,BOER,Sterile,Sterile,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
64,59,D,NA,BOGR,BOER,Live,Away,11,1-Sep-15,1,6.8,,8,0.5,0.4,1,-0.9620271,-0.8010801
65,59,D,NA,BOGR,BOGR,Live,Home,11,1-Sep-15,1,12.9,,10,1.8,0.9,1,0.2064173,-0.394842
66,59,D,NA,BOGR,BOGR,Sterile,Sterile,11,1-Sep-15,0,,,,,,0,-1.54644,-0.97222
67,61,S,BOGR,BOER,BOGR,Live,Away,11,1-Sep-15,1,15.3,,24,2.1,0.9,1,0.7419708,-0.600796
68,61,S,BOGR,BOER,BOER,Live,Home,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
69,61,S,BOGR,BOER,BOER,Sterile,Sterile,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
70,61,S,BOGR,BOGR,BOER,Live,Away,11,1-Sep-15,1,8.3,,12,1.1,0.4,0,-0.5220697,-0.3899048
71,61,S,BOGR,BOGR,BOGR,Live,Home,11,1-Sep-15,1,15.1,,8,1.5,0.8,1,-0.0324777,-0.651518
72,61,S,BOGR,BOGR,BOGR,Sterile,Sterile,11,1-Sep-15,0,,,,,,0,-1.54644,-0.97222
73,67,D,NA,BOER,BOGR,Live,Away,11,1-Sep-15,1,4.3,,1,0.9,0.5,0,-0.7668638,-0.490914
74,67,D,NA,BOER,BOER,Live,Home,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
75,67,D,NA,BOER,BOER,Sterile,Sterile,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
76,67,D,NA,BOGR,BOER,Live,Away,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
77,67,D,NA,BOGR,BOGR,Live,Home,11,1-Sep-15,1,7,,3,0.4,0.2,0,-1.100418,-1.043642
78,67,D,NA,BOGR,BOGR,Sterile,Sterile,11,1-Sep-15,1,3.8,,2,0.5,0.3,1,-1.0544298,-0.777872
79,69,S,BOGR,BOER,BOGR,Live,Away,11,1-Sep-15,1,9.2,,4,0.9,0.3,0,-0.7384474,-0.886348
80,69,S,BOGR,BOER,BOER,Live,Home,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
81,69,S,BOGR,BOER,BOER,Sterile,Sterile,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
82,69,S,BOGR,BOGR,BOER,Live,Away,11,1-Sep-15,1,9.6,,10,0.9,0.5,1,-0.6239952,-0.5770968
83,69,S,BOGR,BOGR,BOGR,Live,Home,11,1-Sep-15,1,7,,14,1.6,0.8,1,0.09979,-0.338088
84,69,S,BOGR,BOGR,BOGR,Sterile,Sterile,11,1-Sep-15,1,7.9,,12,1.4,1.2,1,0.1302578,-0.18002
85,77,D,NA,BOER,BOGR,Live,Away,11,1-Sep-15,1,12.1,,6,1,0.7,1,-0.4266769,-0.756606
86,77,D,NA,BOER,BOER,Live,Home,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
87,77,D,NA,BOER,BOER,Sterile,Sterile,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
88,77,D,NA,BOGR,BOER,Live,Away,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
89,77,D,NA,BOGR,BOGR,Live,Home,11,1-Sep-15,0,,,,,,0,-1.54644,-0.97222
90,77,D,NA,BOGR,BOGR,Sterile,Sterile,11,1-Sep-15,0,,,,,,0,-1.54644,-0.97222
91,79,S,BOER,BOER,BOGR,Live,Away,11,1-Sep-15,0,,,,,,0,-1.54644,-0.97222
92,79,S,BOER,BOER,BOER,Live,Home,11,1-Sep-15,1,10.4,,5,0.3,0.2,1,-1.2044041,-0.9836049
93,79,S,BOER,BOER,BOER,Sterile,Sterile,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
94,79,S,BOER,BOGR,BOER,Live,Away,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
95,79,S,BOER,BOGR,BOGR,Live,Home,11,1-Sep-15,1,20.5,,3,0.5,0.2,1,-0.9251891,-1.613424
96,79,S,BOER,BOGR,BOGR,Sterile,Sterile,11,1-Sep-15,1,9.4,,4,0.6,0.2,1,-0.9451124,-1.084284
97,89,D,NA,BOER,BOGR,Live,Away,11,1-Sep-15,1,6.5,,2,0.4,0.2,1,-1.129961,-1.005032
98,89,D,NA,BOER,BOER,Live,Home,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
99,89,D,NA,BOER,BOER,Sterile,Sterile,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
100,89,D,NA,BOGR,BOER,Live,Away,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
101,89,D,NA,BOGR,BOGR,Live,Home,11,1-Sep-15,0,,,,,,0,-1.54644,-0.97222
102,89,D,NA,BOGR,BOGR,Sterile,Sterile,11,1-Sep-15,1,8.9,,5,0.4,0.2,0,-1.0332752,-1.16165
103,90,S,BOER,BOER,BOGR,Live,Away,11,1-Sep-15,0,,,,,,0,-1.54644,-0.97222
104,90,S,BOER,BOER,BOER,Live,Home,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
105,90,S,BOER,BOER,BOER,Sterile,Sterile,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
106,90,S,BOER,BOGR,BOER,Live,Away,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
107,90,S,BOER,BOGR,BOGR,Live,Home,11,1-Sep-15,1,7.5,,2,0.6,0.2,0,-1.0122552,-0.966276
108,90,S,BOER,BOGR,BOGR,Sterile,Sterile,11,1-Sep-15,1,5.5,,2,0.3,0.2,0,-1.1932899,-1.00175
109,93,D,NA,BOER,BOGR,Live,Away,11,1-Sep-15,0,,,,,,0,-1.54644,-0.97222
110,93,D,NA,BOER,BOER,Live,Home,11,1-Sep-15,1,5.2,,4,0.9,0.8,0,-0.6778119,-0.8368265
111,93,D,NA,BOER,BOER,Sterile,Sterile,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
112,93,D,NA,BOGR,BOER,Live,Away,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
113,93,D,NA,BOGR,BOGR,Live,Home,11,1-Sep-15,0,,,,,,0,-1.54644,-0.97222
114,93,D,NA,BOGR,BOGR,Sterile,Sterile,11,1-Sep-15,1,2.7,,1,0.2,0.2,0,-1.2977994,-0.900942
115,95,S,BOER,BOER,BOGR,Live,Away,11,1-Sep-15,0,,,,,,0,-1.54644,-0.97222
116,95,S,BOER,BOER,BOER,Live,Home,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
117,95,S,BOER,BOER,BOER,Sterile,Sterile,11,1-Sep-15,1,7.2,,6,0.8,0.5,1,-0.8001249,-0.7622141
118,95,S,BOER,BOGR,BOER,Live,Away,11,1-Sep-15,0,,,,,,0,-1.67662,-1.226705
119,95,S,BOER,BOGR,BOGR,Live,Home,11,1-Sep-15,1,7.9,,4,0.4,0.2,1,-1.0672942,-1.10038
120,95,S,BOER,BOGR,BOGR,Sterile,Sterile,11,1-Sep-15,0,,,,,,0,-1.54644,-0.97222
1,19,D,NA,BOER,BOGR,Live,Away,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
2,19,D,NA,BOER,BOER,Live,Home,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
3,19,D,NA,BOER,BOER,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
4,19,D,NA,BOGR,BOER,Live,Away,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
5,19,D,NA,BOGR,BOGR,Live,Home,12,29-Sep-15,1,9.5,,8,1.4,0.7,1,-0.1823105,-0.502522
6,19,D,NA,BOGR,BOGR,Sterile,Sterile,12,29-Sep-15,1,6.7,,1,0.3,0.2,1,-1.2076145,-1.040184
7,23,S,BOGR,BOER,BOGR,Live,Away,12,29-Sep-15,,,,,,,,-1.54644,-0.97222
8,23,S,BOGR,BOER,BOER,Live,Home,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
9,23,S,BOGR,BOER,BOER,Sterile,Sterile,12,29-Sep-15,0,,,,,,1,-1.67662,-1.226705
10,23,S,BOGR,BOGR,BOER,Live,Away,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
11,23,S,BOGR,BOGR,BOGR,Live,Home,12,29-Sep-15,1,10.6,,15,1.8,0.6,1,0.1751886,-0.55863
12,23,S,BOGR,BOGR,BOGR,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
13,34,S,BOGR,BOER,BOGR,Live,Away,12,29-Sep-15,1,15.4,,4,0.8,0.4,1,-0.6919972,-1.146612
14,34,S,BOGR,BOER,BOER,Live,Home,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
